# full fluctuation pressure: T	Pressure/T^3
0.1	0.016797613810968663
0.16551724137931034	0.05356310040953732
0.23103448275862068	0.06527902663985383
0.296551724137931	0.08059974761065061
0.3620689655172414	0.0953829130680649
0.42758620689655175	0.11316852719095212
0.49310344827586206	0.1269643443796733
0.5586206896551724	0.14165786795906232
0.6241379310344828	0.15250679748320575
0.6896551724137931	0.16424640299917484
0.7551724137931034	0.17304011943463907
0.8206896551724138	0.1744851708525623
0.8862068965517241	0.21845775969549247
0.9517241379310345	0.21068829148994572
1.0172413793103448	0.19346764664521165
1.0827586206896551	0.18121411192524628
1.1482758620689655	0.17454799971284463
1.2137931034482758	0.16820192117695293
1.2793103448275862	0.16301087283027496
1.3448275862068966	0.1586677392374551
1.410344827586207	0.15497191303971278
1.4758620689655173	0.15177877660015174
1.5413793103448277	0.14898754449154591
1.606896551724138	0.14653113159781103
1.6724137931034482	0.14432998845909364
1.7379310344827585	0.14240315865170733
1.803448275862069	0.1406590768255016
1.8689655172413793	0.13907133884301462
1.9344827586206896	0.13763322444341458
2.0	0.13631688179739695
