"# T=0.85, ω, q=",0.0,0.5,1.0,1.2,1.5,2.0
0.010000000000000002,0.0,0.0029134091461614072,0.004193822469307899,0.004288275450450737,0.004173832387129005,0.0036119091211304958
0.010471285480508996,0.0,0.003050694795928745,0.004391626832760198,0.004490553258009456,0.0043706756860062215,0.003782062356224081
0.01096478196143185,0.0,0.0031944736007365627,0.004598741060594442,0.004702395734879824,0.004576742285726046,0.003960638805079314
0.01148153621496883,0.0,0.0033450261774748344,0.004815683916289099,0.004924202312039453,0.0047927630072686946,0.004147301005712152
0.012022644346174132,0.0,0.003502630373983072,0.005042822858161901,0.005156536832713352,0.005018883334915599,0.004342884769134349
0.012589254117941675,0.0,0.003667702618403026,0.005280751419241997,0.005399834456056669,0.00525559650559454,0.004547933040432571
0.013182567385564075,0.0,0.003840534962903091,0.005529928230439082,0.005654610269349192,0.005503685261576784,0.004762605527402697
0.013803842646028845,0.0,0.004021554214937533,0.0057908442394897595,0.005921511972195566,0.005763391466741431,0.004987074690110052
0.014454397707459272,0.0,0.004211081976131539,0.00606413097837348,0.006200989985629779,0.0060355250258284235,0.005222613760398564
0.01513561248436208,0.0,0.004409536951269831,0.006350321334585004,0.0064936799273268234,0.006320355064706959,0.005469221003980421
0.015848931924611134,0.0,0.004617356279434996,0.0066500863294538535,0.006800256423630826,0.006618694307693154,0.005727054822872202
0.016595869074375606,0.0,0.004834954147283089,0.006964037307015087,0.007121338664563101,0.006931321964553309,0.00599776493836144
0.017378008287493755,0.0,0.00506288028040083,0.007292899284401709,0.007457653605031758,0.007258678552984721,0.0062806118736465815
0.018197008586099836,0.0,0.005301406003370723,0.007637368037345219,0.007809943882357963,0.007601606836469156,0.006577596152112595
0.019054607179632473,0.0,0.005551244026279036,0.007998112670022076,0.008179022930745903,0.007960747407923126,0.006888318111745381
0.0199526231496888,0.0,0.005812857459502339,0.008376068206024958,0.008565482532285607,0.008336997861453007,0.007213451405080162
0.020892961308540396,0.0,0.006086843765023664,0.008771810642396244,0.008970313511728724,0.008731056682944787,0.007554573218776513
0.02187761623949553,0.0,0.00637359670274027,0.00918643743066305,0.009394445283703288,0.00914397111900397,0.007911646129465644
0.022908676527677734,0.0,0.006673626169450896,0.009620823884330942,0.009838799714648854,0.009576321890997181,0.008285828420849486
0.023988329190194897,0.0,0.006988422874121896,0.010075849073681968,0.010304270398184259,0.0100295291270546,0.00867756556425605
0.025118864315095794,0.0,0.007317789225896751,0.010552566545983064,0.010791957021813233,0.010504256091838422,0.009088118944447813
0.026302679918953815,0.0,0.007662569220619574,0.011051969227585756,0.011302839605891063,0.01100166512940008,0.009518008523386629
0.02754228703338166,0.0,0.00802357781146528,0.011575193264741681,0.011838278419267215,0.011522772659318389,0.009969113507706299
0.028840315031266057,0.0,0.008401482012219956,0.012123356782438205,0.012399160154869714,0.012068920584939484,0.010440717094881249
0.03019951720402016,0.0,0.008797261654324134,0.012697829642882527,0.012987025436065629,0.01264101632153483,0.010935985210843277
0.03162277660168379,0.0,0.009211635271589746,0.013299682537591251,0.013602985741057724,0.013240628264254437,0.01145381372914173
0.03311311214825911,0.0,0.009644946982633205,0.013929483754321492,0.014247631277178121,0.013868090814670277,0.011996748576679685
0.034673685045253165,0.0,0.010098082069666812,0.01458801307828461,0.014921451115661958,0.014524152103614992,0.01256432754049856
0.03630780547701014,0.0,0.01057208000672098,0.015277322205479216,0.015626901335663586,0.015211483745076387,0.01315798234151359
0.038018939632056124,0.0,0.011067643044856728,0.01599889297640333,0.016365344150066356,0.015930142868961137,0.013780300170592764
0.039810717055349734,0.0,0.011585896328030377,0.016754112099045974,0.017138325009030807,0.016683450208380406,0.01443163220358638
