0.03162277660168379	0.01290100127457786	0.0	0.013290760101130488	0.0
0.03235936569296283	0.013201661753935466	0.0	0.013601934973083301	0.0
0.03311311214825911	0.013511271345057746	0.0	0.013919959356911343	0.0
0.033884415613920256	0.013826464366314692	0.0	0.01424529289954303	0.0
0.034673685045253165	0.014147980744986006	0.0	0.014578091507140815	0.0
0.03548133892335755	0.014479162033882475	0.0	0.014918608984021966	0.0
0.03630780547701014	0.014816819432553172	0.0	0.015267096350535097	0.0
0.03715352290971726	0.01516184998745191	0.0	0.01562350182706023	0.0
0.038018939632056124	0.015516838735480355	0.0	0.015988005149656176	0.0
0.03890451449942807	0.01587683517250127	0.0	0.016360997357381994	0.0
0.039810717055349734	0.016246390303944536	0.0	0.016742706804999015	0.0
0.04073802778041128	0.01662587233637463	0.0	0.017132991439056656	0.0
0.04168693834703355	0.017011581848537474	0.0	0.017532648698552495	0.0
0.04265795188015926	0.017407867839077128	0.0	0.017941213731939007	0.0
0.043651583224016584	0.017814371578345766	0.0	0.01835945252983872	0.0
0.0446683592150963	0.018227472531179366	0.0	0.018787251663703226	0.0
0.04570881896148749	0.018651891288428882	0.0	0.019224487150210884	0.0
0.046773514128719815	0.019084742366684577	0.0	0.01967242155006178	0.0
0.047863009232263824	0.019528931889489114	0.0	0.020130200801437532	0.0
0.04897788193684462	0.019982914397820007	0.0	0.02059893352383805	0.0
0.05011872336272722	0.020446461414753033	0.0	0.021078128988910115	0.0
0.05128613839913648	0.020922551795958	0.0	0.021568435157723165	0.0
0.05248074602497726	0.021405999666411758	0.0	0.02207030655973745	0.0
0.05370317963702527	0.021903317666722783	0.0	0.022583361333759586	0.0
0.054954087385762455	0.02241119529589836	0.0	0.02310876408419539	0.0
0.05623413251903491	0.022932136295487602	0.0	0.023645239659412235	0.0
0.057543993733715694	0.023463098564015225	0.0	0.024194323227740965	0.0
0.0588843655355589	0.024005209890660937	0.0	0.024756477836913007	0.0
0.06025595860743578	0.02456046341942209	0.0	0.025331156323465755	0.0
0.06165950018614822	0.025129019439565258	0.0	0.02591936695614004	0.0
0.06309573444801933	0.025710729939895406	0.0	0.026520532052488336	0.0
0.06456542290346556	0.026305538104533538	0.0	0.027135556300539192	0.0
0.06606934480075961	0.026913165410008676	0.0	0.027764974827540496	0.0
0.06760829753919818	0.027534902596977766	0.0	0.028408363751062246	0.0
0.06918309709189366	0.028169177623132664	0.0	0.029066121720265868	0.0
0.0707945784384138	0.028820522669501435	0.0	0.02973975186825619	0.0
0.07244359600749903	0.029484977371347573	0.0	0.030427992084799	0.0
0.07413102413009177	0.030164940167765532	0.0	0.03113221337978511	0.0
0.07585775750291836	0.03085746773233726	0.0	0.031852613550880204	0.0
0.07762471166286916	0.03156871575176957	0.0	0.03258862538736376	0.0
